county,vendor_name,instructor_names,website_url,phone,email,city,state,source_url,source_type
butte,Angel's Firearm Instruction,,https://www.angelsfirearmsinstruction.com,(530) 990-1807,djtdangel@sbcglobal.net,Chico,CA,https://www.buttecounty.net/DocumentCenter/View/15396/CCW-Providers-04-14-25,pdf
butte,AFI Crossed Star Firearms,,https://www.crossedstarfirearms.com,(530) 790-5187,crossedstarfirearms@yahoo.com,Chico,CA,https://www.buttecounty.net/DocumentCenter/View/15396/CCW-Providers-04-14-25,pdf
butte,Armed Safety Firearms Instruction,,,(530) 300-8000,armedsafety@yahoo.com,Oroville,CA,https://www.buttecounty.net/DocumentCenter/View/15396/CCW-Providers-04-14-25,pdf
butte,Down Range Indoor Training Center,,https://www.downrangechico.com,(530) 896-1992,info@DownRangeChico.com,Chico,CA,https://www.buttecounty.net/DocumentCenter/View/15396/CCW-Providers-04-14-25,pdf
butte,Azevedo Firearms Training,,,(530) 518-9210,azevedofirearms@sbcglobal.net,Biggs,CA,https://www.buttecounty.net/DocumentCenter/View/15396/CCW-Providers-04-14-25,pdf
butte,Echo Whiskey Tactical,,https://www.echowhiskeytactical.com,(530) 690-5599,info@echowhiskeytactical.com,Durham,CA,https://www.buttecounty.net/DocumentCenter/View/15396/CCW-Providers-04-14-25,pdf
butte,"Black Oak Training, Inc.",,https://www.blackoaktraining.com,(530) 624-1562,info@blackoaktraining.com,Magalia,CA,https://www.buttecounty.net/DocumentCenter/View/15396/CCW-Providers-04-14-25,pdf
butte,Hammer Down,,https://www.hammerdowntactical.com,(530) 712-5432,info@hammerdowntactical.com,Oroville,CA,https://www.buttecounty.net/DocumentCenter/View/15396/CCW-Providers-04-14-25,pdf
butte,Chico Rod & Gun Club,,https://www.chicogunclub.org,(530) 715-0145,chicogunclub@gmail.com,Chico,CA,https://www.buttecounty.net/DocumentCenter/View/15396/CCW-Providers-04-14-25,pdf
butte,Miladi Defense,,https://www.miladidefense.com,(530) 713-5139,staff@miladidefence.com,Chico,CA,https://www.buttecounty.net/DocumentCenter/View/15396/CCW-Providers-04-14-25,pdf
butte,Monty's Combat Arms,,,(530) 531-5150,montyscombatarms@gmail.com,Gridley,CA,https://www.buttecounty.net/DocumentCenter/View/15396/CCW-Providers-04-14-25,pdf
butte,Jim's Sporting Goods,,,(530) 632-1462,jhrogers@comcast.net,Biggs,CA,https://www.buttecounty.net/DocumentCenter/View/15396/CCW-Providers-04-14-25,pdf
butte,Northern Firearms Instruction,,https://www.usgunpro.com,(530) 999-1822,Ted@usgunpro.com,Chico,CA,https://www.buttecounty.net/DocumentCenter/View/15396/CCW-Providers-04-14-25,pdf
butte,Red Dot Self Defense,,https://www.facebook.com/reddotselfdefense,(209) 920-7162,RedDotSelfDefense@gmail.com,Chico,CA,https://www.buttecounty.net/DocumentCenter/View/15396/CCW-Providers-04-14-25,pdf
butte,Patrick Benedict Firearms Training,,,(916) 704-4963,pbenedict74@gmail.com,Oroville,CA,https://www.buttecounty.net/DocumentCenter/View/15396/CCW-Providers-04-14-25,pdf
butte,Vandagriff Consulting,,,(530) 320-8858,erikvandagriff@gmail.com,Richvale,CA,https://www.buttecounty.net/DocumentCenter/View/15396/CCW-Providers-04-14-25,pdf
